imageUrl,title,description,category,tags
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236670/841.webp,Pompompurin,A high-quality wallpaper featuring Pompompurin. Features illustration and cute cartoon. Perfect for desktop and mobile screens.,cute,Illustration|Cute cartoon|Sanrio
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236667/842.webp,Camila Mendes,A stylish portrait wallpaper featuring Camila Mendes. Features beautiful actress and american actress. Perfect for desktop and mobile screens.,people,Beautiful actress|American actress|Photoshoot
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236671/843.webp,Lotus flower,A beautiful floral wallpaper featuring Lotus flower. Features purple aesthetic and water lily. Perfect for desktop and mobile screens.,flowers,Purple aesthetic|Water Lily|Pond
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236678/844.webp,Avengers: Doomsday,A dark aesthetic wallpaper featuring Avengers: Doomsday. Features teaser and 2026 movies. Perfect for desktop and mobile screens.,black-dark,Teaser|2026 Movies|Dark background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236674/845.webp,Brabus 900 Superblack,A premium automotive wallpaper featuring Brabus 900 Superblack. Features 2025 and bentley continental gt speed. Perfect for desktop and mobile screens.,cars,2025|Bentley Continental GT Speed|Black cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236679/846.webp,The Odyssey,A cinematic movie wallpaper featuring The Odyssey. Features agamemnon and 2026 movies. Perfect for desktop and mobile screens.,movies,Agamemnon|2026 Movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236691/847.webp,Ford Mustang RTR Spec 5,A premium automotive wallpaper featuring Ford Mustang RTR Spec 5. Features 2026 and white background. Perfect for desktop and mobile screens.,cars,2026|White background|Ford Mustang RTR
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236683/848.webp,Pragmata,An immersive gaming wallpaper featuring Pragmata. Features diana (pragmata) and hugh (pragmata). Perfect for desktop and mobile screens.,games,Diana (Pragmata)|Hugh (Pragmata)|2026 Games|Planet Earth
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236678/849.webp,Fallout,A cinematic movie wallpaper featuring Fallout. Features 2026 series and season 2. Perfect for desktop and mobile screens.,movies,2026 series|Season 2|Ella Purnell|Aaron Moten|Ghoul
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236675/850.webp,Yuji Itadori x Yuta Okkotsu,A vibrant anime wallpaper featuring Yuji Itadori x Yuta Okkotsu. Features jujutsu kaisen and season 3. Perfect for desktop and mobile screens.,anime,Jujutsu Kaisen|Season 3|Yuji Itadori|Yuta Okkotsu
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236679/851.webp,Crimson Omen,An immersive gaming wallpaper featuring Crimson Omen. Features gears of war and skull. Perfect for desktop and mobile screens.,games,Gears of War|Skull|Dark background|Logo
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236679/852.webp,Diablo IV: Lord of Hatred,An immersive gaming wallpaper featuring Diablo IV: Lord of Hatred. Features key art and 2026 games. Perfect for desktop and mobile screens.,games,Key Art|2026 Games|Red background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236709/853.webp,Goat (2026),A cinematic movie wallpaper featuring Goat (2026). Features movie poster and 2026 movies. Perfect for desktop and mobile screens.,movies,Movie poster|2026 Movies|Animation movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236712/854.webp,Minecraft,An immersive gaming wallpaper featuring Minecraft. Features stranger things and 2025 games. Perfect for desktop and mobile screens.,games,Stranger Things|2025 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236702/855.webp,Ferrari 458,A premium automotive wallpaper featuring Ferrari 458. Features carbon fiber and sports cars. Perfect for desktop and mobile screens.,cars,Carbon Fiber|Sports cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236705/856.webp,Stranger Things Season 5,A cinematic movie wallpaper featuring Stranger Things Season 5. Features poster and 2025 series. Perfect for desktop and mobile screens.,movies,Poster|2025 series|Netflix series
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236714/857.webp,Izuku Midoriya,A vibrant anime wallpaper featuring Izuku Midoriya. Features armor and my hero academia. Perfect for desktop and mobile screens.,anime,Armor|My Hero Academia|Final season|Deku
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236710/858.webp,Aston Martin Valhalla,A premium automotive wallpaper featuring Aston Martin Valhalla. Features 2025 and plug-in hybrid. Perfect for desktop and mobile screens.,cars,2025|Plug-In Hybrid|Supercars|White cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236708/859.webp,Daniela,A music-inspired wallpaper featuring Daniela. Features katseye and american singer. Perfect for desktop and mobile screens.,music,KATSEYE|American singer
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236705/860.webp,Phantom Blade Zero,An immersive gaming wallpaper featuring Phantom Blade Zero. Features soul and 2026 games. Perfect for desktop and mobile screens.,games,Soul|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236703/861.webp,Red abstract,A smooth gradient wallpaper featuring Red abstract. Features gradient background and oneplus pad go 2. Perfect for desktop and mobile screens.,gradients,Gradient background|OnePlus Pad Go 2|Stock|Red aesthetic
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236711/862.webp,Blue abstract,A smooth gradient wallpaper featuring Blue abstract. Features gradient curves and oneplus pad go 2. Perfect for desktop and mobile screens.,gradients,Gradient curves|OnePlus Pad Go 2|Stock|Blue aesthetic
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236705/863.webp,Purple abstract,A smooth gradient wallpaper featuring Purple abstract. Features gradient background and oneplus pad go 2. Perfect for desktop and mobile screens.,gradients,Gradient background|OnePlus Pad Go 2|Stock|Purple aesthetic
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236705/864.webp,Green abstract,A smooth gradient wallpaper featuring Green abstract. Features gradient background and oneplus pad go 2. Perfect for desktop and mobile screens.,gradients,Gradient background|OnePlus Pad Go 2|Stock|Green aesthetic
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236705/865.webp,KATSEYE,A music-inspired wallpaper featuring KATSEYE. Features portrait and girl group. Perfect for desktop and mobile screens.,music,Portrait|Girl group|Manon|Sophia (KATSEYE)|Daniela|Lara (KATSEYE)|Megan (KATSEYE)|Yoonchae
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236704/866.webp,Diablo IV,An immersive gaming wallpaper featuring Diablo IV. Features season of divine intervention and 2026 games. Perfect for desktop and mobile screens.,games,Season of Divine Intervention|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236723/867.webp,Pragmata,An immersive gaming wallpaper featuring Pragmata. Features white background and hugh (pragmata). Perfect for desktop and mobile screens.,games,White background|Hugh (Pragmata)|Diana (Pragmata)|2026 Games|Video Game
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236724/868.webp,Gears of War: E-Day,An immersive gaming wallpaper featuring Gears of War: E-Day. Features key art and crimson omen. Perfect for desktop and mobile screens.,games,Key Art|Crimson Omen|Red background|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236721/869.webp,Digimon Beatbreak,A vibrant anime wallpaper featuring Digimon Beatbreak. Features anime poster and season 1. Perfect for desktop and mobile screens.,anime,Anime poster|Season 1|2025 series|Sunset|Gradient background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236720/870.webp,Anna Cathcart,A stylish portrait wallpaper featuring Anna Cathcart. Features peach background and canadian actress. Perfect for desktop and mobile screens.,people,Peach background|Canadian actress|Love hearts
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236734/871.webp,Varang,A cinematic movie wallpaper featuring Varang. Features ultrawide and avatar: fire and ash. Perfect for desktop and mobile screens.,movies,Ultrawide|Avatar: Fire and Ash
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236733/872.webp,Neytiri,A cinematic movie wallpaper featuring Neytiri. Features avatar: fire and ash and 2025 movies. Perfect for desktop and mobile screens.,movies,Avatar: Fire and Ash|2025 Movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236729/873.webp,Maserati MCPURA Cielo,A premium automotive wallpaper featuring Maserati MCPURA Cielo. Features vertical and 2025. Perfect for desktop and mobile screens.,cars,Vertical|2025
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236728/874.webp,Shelby Super Snake Bold Edition,A premium automotive wallpaper featuring Shelby Super Snake Bold Edition. Features ford mustang. Perfect for desktop and mobile screens.,cars,Ford Mustang
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236737/875.webp,Kame House,A vibrant anime wallpaper featuring Kame House. Features dragon ball z and goku. Perfect for desktop and mobile screens.,anime,Dragon Ball Z|Goku|Artistic
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236731/876.webp,Rick and Morty,A cinematic movie wallpaper featuring Rick and Morty. Features season 8 and 2025 series. Perfect for desktop and mobile screens.,movies,Season 8|2025 series|Rick Sanchez|Morty Smith|Animated series
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236732/877.webp,Diana (Pragmata),An immersive gaming wallpaper featuring Diana (Pragmata). Features hugh (pragmata) and 2026 games. Perfect for desktop and mobile screens.,games,Hugh (Pragmata)|2026 Games|White background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236731/878.webp,Hugh &amp; Diana,An immersive gaming wallpaper featuring Hugh &amp; Diana. Features pragmata and planet earth. Perfect for desktop and mobile screens.,games,Pragmata|Planet Earth|2026 Games|Moon|Hugh (Pragmata)|Diana (Pragmata)
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236731/879.webp,Hugh (Pragmata),An immersive gaming wallpaper featuring Hugh (Pragmata). Features gameplay and 2026 games. Perfect for desktop and mobile screens.,games,Gameplay|2026 Games|Pragmata
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236741/880.webp,World of Tanks Modern Armor,An immersive gaming wallpaper featuring World of Tanks Modern Armor. Features challenger mk.3 and key art. Perfect for desktop and mobile screens.,games,Challenger Mk.3|Key Art
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236746/881.webp,BRABUS,A premium automotive wallpaper featuring BRABUS. Features bentley continental gt speed and black cars. Perfect for desktop and mobile screens.,cars,Bentley Continental GT Speed|Black cars|White background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236747/882.webp,Jisoo,A music-inspired wallpaper featuring Jisoo. Features purple aesthetic and blackpink. Perfect for desktop and mobile screens.,music,Purple aesthetic|Blackpink|K-pop idol|Pink dress|Portrait
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236753/883.webp,911 GT3 90 F. A. Porsche,A premium automotive wallpaper featuring 911 GT3 90 F. A. Porsche. Features 2026 and limited edition. Perfect for desktop and mobile screens.,cars,2026|Limited edition|Porsche 911 GT3
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236750/884.webp,KATSEYE,A music-inspired wallpaper featuring KATSEYE. Features the debut: dream academy and girl group. Perfect for desktop and mobile screens.,music,The Debut: Dream Academy|Girl group|Manon|Sophia (KATSEYE)|Daniela|Lara (KATSEYE)|Megan (KATSEYE)|Yoonchae
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236758/885.webp,Arco,A cinematic movie wallpaper featuring Arco. Features iris and animation movies. Perfect for desktop and mobile screens.,movies,Iris|Animation movies|Rainbow
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236749/886.webp,Frieren: Beyond Journey&#039;s End,A vibrant anime wallpaper featuring Frieren: Beyond Journey&#039;s End. Features poster and season 2. Perfect for desktop and mobile screens.,anime,Poster|Season 2|Fern (Frieren)|Stark
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236761/887.webp,Sakamoto Days,A vibrant anime wallpaper featuring Sakamoto Days. Features season 1 and anime poster. Perfect for desktop and mobile screens.,anime,Season 1|Anime poster|Anime series|Taro Sakamoto|Shin Asakura|Yoichi Nagumo
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236751/888.webp,The Odyssey,A cinematic movie wallpaper featuring The Odyssey. Features goddess athena and 2026 movies. Perfect for desktop and mobile screens.,movies,Goddess Athena|2026 Movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236751/889.webp,Rimac Nevera R Founder&#039;s Edition,A premium automotive wallpaper featuring Rimac Nevera R Founder&#039;s Edition. Features 2026. Perfect for desktop and mobile screens.,cars,2026
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236753/890.webp,Shelby Super Snake,A premium automotive wallpaper featuring Shelby Super Snake. Features ford mustang and red cars. Perfect for desktop and mobile screens.,cars,Ford Mustang|Red cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236761/891.webp,Jujutsu Kaisen Execution,A vibrant anime wallpaper featuring Jujutsu Kaisen Execution. Features yuji itadori and anime movie. Perfect for desktop and mobile screens.,anime,Yuji Itadori|Anime movie|Golden yellow
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236758/892.webp,Ford Mustang,A premium automotive wallpaper featuring Ford Mustang. Features roush trakpak mustang and blue car. Perfect for desktop and mobile screens.,cars,Roush TrakPak Mustang|Blue car
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236750/893.webp,Palworld,An immersive gaming wallpaper featuring Palworld. Features game poster and video game. Perfect for desktop and mobile screens.,games,Game poster|Video Game|Online games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236776/894.webp,Manon,A stylish portrait wallpaper featuring Manon. Features teen vogue and katseye. Perfect for desktop and mobile screens.,people,Teen Vogue|KATSEYE|Photoshoot|Malibu|Beach
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236769/895.webp,Megan (KATSEYE),A stylish portrait wallpaper featuring Megan (KATSEYE). Features teen vogue and katseye. Perfect for desktop and mobile screens.,people,Teen Vogue|KATSEYE|Photoshoot|Malibu|Beach
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236766/896.webp,Kia Vision Meta Turismo,A premium automotive wallpaper featuring Kia Vision Meta Turismo. Features 2026 and concept cars. Perfect for desktop and mobile screens.,cars,2026|Concept cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236771/897.webp,Brabus 900 Convertible,A premium automotive wallpaper featuring Brabus 900 Convertible. Features 2025 and bentley continental gtc speed. Perfect for desktop and mobile screens.,cars,2025|Bentley Continental GTC Speed
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236769/898.webp,BMW M4 GT3 EVO,A premium automotive wallpaper featuring BMW M4 GT3 EVO. Features fortnite and race cars. Perfect for desktop and mobile screens.,cars,Fortnite|Race cars
